Orig_FID,Class,Quadrant,District,Orig_area,Gridtype,Resolution,Area,DiffArea,Percent
541,Manicured,NW,801J,60.13735706,ISEA4H,19,931.1811372,871.0437801,1448.42378
609,Manicured,NW,801E,60.33140843,ISEA4H,19,744.9450398,684.6136314,1134.75493
310,Manicured,NE,801B,60.66284039,ISEA4H,19,1303.654468,1242.991627,2049.01653
602,Manicured,NW,801E,60.77105351,ISEA4H,19,558.7087329,497.9376794,819.3665415
790,Manicured,NE,707I,60.77368876,ISEA4H,19,744.944806,684.1711172,1125.76862
877,Manicured,NE,707G,61.37114425,ISEA4H,19,558.7088025,497.3376583,810.3770337
773,Building/Paved,NE,707H,61.37181993,ISEA4H,19,558.7085557,497.3367358,810.3666086
241,Manicured,NE,707C,62.01522143,ISEA4H,19,558.7086172,496.6933957,800.9217483
546,Manicured,NW,801J,62.10105344,ISEA4H,19,558.7085402,496.6074867,799.6764293
969,Manicured,NE,707D,62.21674909,ISEA4H,19,744.9454527,682.7287036,1097.339082
421,Roads/Raillines,NE,707A,62.28592103,ISEA4H,19,1489.891579,1427.605658,2292.019825
724,Building/Paved,NE,707H,62.30374013,ISEA4H,19,558.7087543,496.4050142,796.7499434
653,Manicured,NW,707A,62.34658913,ISEA4H,19,372.4728351,310.126246,497.422955
8,Building/Paved,NE,801F,62.52038119,ISEA4H,19,186.2362612,123.71588,197.8808792
384,Manicured,NE,707A,62.84031499,ISEA4H,19,1489.891598,1427.051283,2270.91682
57,Building/Paved,NE,801F,63.17982409,ISEA4H,19,744.9450408,681.7652167,1079.086918
174,Building/Paved,NE,707C,63.43488073,ISEA4H,19,372.472865,309.0379843,487.1735877
916,Manicured,NE,707D,63.50147572,ISEA4H,19,558.7089163,495.2074406,779.836114
950,Manicured,NE,707D,63.62659755,ISEA4H,19,1117.418326,1053.791728,1656.212604
287,Manicured,NE,801G,63.63311046,ISEA4H,19,744.9448507,681.3117403,1070.68747
547,Manicured,NW,801J,63.76906114,ISEA4H,19,2607.306923,2543.537862,3988.670707
55,Building/Paved,NE,801F,63.79347015,ISEA4H,19,558.7087862,494.915316,775.8087385
151,Building/Paved,NE,801H,64.01986237,ISEA4H,19,372.4728005,308.4529382,481.808187
984,Manicured,NE,707D,64.18217447,ISEA4H,19,558.7092941,494.5271197,770.5053993
1026,Manicured,NE,707H,64.41991492,ISEA4H,19,558.708899,494.288984,767.2922024
758,Building/Paved,NE,707D,64.60299757,ISEA4H,19,558.7092247,494.1062271,764.8348307
160,Building/Paved,NE,707A,64.63934442,ISEA4H,19,372.4728243,307.8334799,476.2323669
1021,Manicured,NE,707H,64.80684307,ISEA4H,19,558.7088134,493.9019704,762.1139173
898,Manicured,NE,707H,64.87516659,ISEA4H,19,558.7088854,493.8337188,761.2060897
28,Building/Paved,NE,801F,65.35288893,ISEA4H,19,558.7087828,493.3558938,754.910612
558,Manicured,NW,801E,65.58943313,ISEA4H,19,558.7086048,493.1191716,751.8271588
248,Manicured,NE,707C,65.80715644,ISEA4H,19,744.944877,679.1377206,1032.011953
645,Manicured,NW,801E,65.86409407,ISEA4H,19,744.9450343,679.0809402,1031.0336
56,Building/Paved,NE,801F,65.89726701,ISEA4H,19,558.7087772,492.8115102,747.8481773
272,Manicured,NE,801F,66.02706386,ISEA4H,19,931.1807842,865.1537203,1310.30167
238,Manicured,NE,707C,66.24260699,ISEA4H,19,744.9447941,678.7021871,1024.570466
163,Building/Paved,NE,707C,66.24367049,ISEA4H,19,558.709292,492.4656215,743.4153601
1036,Manicured,NE,707H,66.2971842,ISEA4H,19,558.708276,492.4110918,742.7330402
564,Manicured,NW,801J,66.5766275,ISEA4H,19,931.1810134,864.6043859,1298.660534
793,Manicured,NE,707I,66.69846873,ISEA4H,19,558.7085454,492.0100767,737.6632269
864,Manicured,NE,707H,66.88718614,ISEA4H,19,744.9449127,678.0577265,1013.733371
249,Manicured,NE,707C,67.33458063,ISEA4H,19,931.1811158,863.8465352,1282.916634
333,Manicured,NE,707A,67.44081087,ISEA4H,19,558.7096546,491.2688437,728.4444498
927,Manicured,NE,707D,67.82950064,ISEA4H,19,558.7089978,490.8794972,723.6961684
5,Building/Paved,NE,801F,67.90673472,ISEA4H,19,558.7087841,490.8020493,722.7590184
1069,Roads/Raillines,NE,707H,68.51793099,ISEA4H,19,558.7088078,490.1908768,715.4198466
247,Manicured,NE,707C,68.5478119,ISEA4H,19,558.7086589,490.160847,715.064177
577,Manicured,NW,801E,68.57519952,ISEA4H,19,558.7086393,490.1334398,714.7386274
245,Manicured,NE,707C,68.77091279,ISEA4H,19,186.2362213,117.4653086,170.8066737
912,Manicured,NE,707H,68.90055005,ISEA4H,19,558.7088938,489.8083438,710.8917758
395,Manicured,NE,707A,69.4426238,ISEA4H,19,744.9461027,675.5034789,972.7505125
1039,PavedTrails,NE,707D,69.82969664,ISEA4H,19,558.7090809,488.8793843,700.1024032
715,Building/Paved,NE,707H,70.25710568,ISEA4H,19,558.708642,488.4515363,695.2343561
193,Building/Paved,NE,707A,70.34126316,ISEA4H,19,931.1824219,860.8411587,1223.806796
246,Manicured,NE,707C,70.75192991,ISEA4H,19,558.7086626,487.9567327,689.6726822
381,Manicured,NE,707A,70.8442542,ISEA4H,19,931.1823834,860.3381292,1214.407772
763,Building/Paved,NE,707D,70.85349409,ISEA4H,19,744.9455711,674.092077,951.3886163
194,Building/Paved,NE,707A,70.99985982,ISEA4H,19,931.1824236,860.1825638,1211.52713
237,Manicured,NE,801F,71.11054052,ISEA4H,19,1117.416853,1046.306312,1471.380058
933,Manicured,NE,707D,71.27101414,ISEA4H,19,558.7090094,487.4379953,683.9217895
818,Manicured,NE,707G,71.29213347,ISEA4H,19,931.1809207,859.8887872,1206.148204
734,Building/Paved,NE,707H,72.05104017,ISEA4H,19,744.9451648,672.8941246,933.9131302
623,Manicured,NW,801A,72.06905655,ISEA4H,19,744.9451654,672.8761088,933.6546654
255,Manicured,NE,707E,72.37054886,ISEA4H,19,372.4726736,300.1021247,414.6743799
990,Manicured,NE,707H,73.54777206,ISEA4H,19,558.7088121,485.16104,659.6542987
1045,PavedTrails,NE,707H,74.32376115,ISEA4H,19,931.1806393,856.8568781,1152.870717
1028,Manicured,NE,707H,74.89276823,ISEA4H,19,372.4726119,297.5798437,397.3412263
987,Manicured,NE,707D,74.99488873,ISEA4H,19,931.1822024,856.1873137,1141.660889
770,Building/Paved,NE,707H,75.07513359,ISEA4H,19,372.4723541,297.3972205,396.132789
253,Manicured,NE,707C,75.80803311,ISEA4H,19,931.181135,855.3731019,1128.340978
550,Manicured,NW,801E,76.41633186,ISEA4H,19,558.7085654,482.2922336,631.1376402
995,Manicured,NE,707H,76.5857804,ISEA4H,19,744.9445221,668.3587417,872.6929963
474,Building/Paved,NW,801E,76.72177961,ISEA4H,19,931.1811334,854.4593538,1113.711593
280,Manicured,NE,801J,76.766169,ISEA4H,19,2234.834269,2158.0681,2811.222871
216,Building/Paved,NE,707A,76.97122663,ISEA4H,19,744.9456626,667.9744359,867.8235558
499,Building/Paved,NW,801E,76.97733103,ISEA4H,19,2048.599212,1971.621881,2561.30195
963,Manicured,NE,707H,77.34811484,ISEA4H,19,558.7084534,481.3603386,622.3297615
389,Manicured,NE,707A,77.71070884,ISEA4H,19,744.9460806,667.2353718,858.6144455
1055,Roads/Raillines,NE,707H,77.78339935,ISEA4H,19,744.9444211,667.1610218,857.7164631
168,Building/Paved,NE,707C,78.0693953,ISEA4H,19,558.7092662,480.6398709,615.6572227
291,Manicured,NE,801F,78.23228869,ISEA4H,19,1303.654212,1225.421923,1566.388947
879,Manicured,NE,707G,78.72621665,ISEA4H,19,558.7088096,479.9825929,609.685837
1100,Stream/Rivers,NE,707H,78.84799179,ISEA4H,19,744.9444969,666.0965051,844.7856312
1041,PavedTrails,NE,707D,79.06842741,ISEA4H,19,931.182104,852.1136766,1077.691443
531,Manicured,NW,801D,79.08487339,ISEA4H,19,372.4725131,293.3876397,370.9781999
1080,Roads/Raillines,NE,707H,79.19506075,ISEA4H,19,931.1816772,851.9866165,1075.807769
718,Building/Paved,NE,707H,79.40421336,ISEA4H,19,558.708656,479.3044427,603.6259569
259,Manicured,NE,707E,79.57707106,ISEA4H,19,744.9458381,665.3687671,836.1312602
888,Manicured,NE,707G,79.9478191,ISEA4H,19,558.7088306,478.7610115,598.8418657
155,Building/Paved,NE,801H,80.5962768,ISEA4H,19,558.709217,478.1129402,593.2196364
407,Manicured,NE,707A,81.30396972,ISEA4H,19,744.9461938,663.6422241,816.2482427
890,Manicured,NE,707H,81.45342151,ISEA4H,19,744.9451699,663.4917484,814.5658416
427,Roads/Raillines,NE,707A,82.06315101,ISEA4H,19,372.473052,290.409901,353.8858762
340,Manicured,NE,707D,82.77386816,ISEA4H,19,1117.418833,1034.644964,1249.965704
1064,Roads/Raillines,NE,707H,83.21924836,ISEA4H,19,558.7083205,475.4890721,571.3691021
244,Manicured,NE,707C,83.28883697,ISEA4H,19,744.9448713,661.6560343,794.4114222
626,Manicured,NW,801E,83.45921966,ISEA4H,19,1489.890341,1406.431121,1685.171664
243,Manicured,NE,707C,84.74470462,ISEA4H,19,558.7086473,473.9639427,559.2844353
831,Manicured,NE,707I,85.41918821,ISEA4H,19,1676.125355,1590.706167,1862.235173
33,Building/Paved,NE,801F,85.95252515,ISEA4H,19,558.7085937,472.7560685,550.019988
292,Manicured,NE,801G,87.17785305,ISEA4H,19,931.1815902,844.0037371,968.140081
694,Building/Paved,NE,707I,87.28307681,ISEA4H,19,744.9446363,657.6615594,753.4811826
749,Building/Paved,NE,707D,87.45485669,ISEA4H,19,558.709041,471.2541843,538.8542182
897,Manicured,NE,707G,87.50902073,ISEA4H,19,931.1814504,843.6724296,964.0976697
921,Manicured,NE,707D,87.5973982,ISEA4H,19,744.9452382,657.34784,750.4193658
233,Forest,NE,707A,87.85334791,ISEA4H,19,558.7095746,470.8562267,535.957067
17,Building/Paved,NE,801F,87.85350877,ISEA4H,19,558.7085044,470.8549956,535.9546843
1014,Manicured,NE,707H,88.1311755,ISEA4H,19,744.944887,656.8137115,745.2682978
462,Building/Paved,NW,801E,88.48573738,ISEA4H,19,558.7085926,470.2228552,531.4109021
796,Manicured,NE,707G,88.53542087,ISEA4H,19,744.9450785,656.4096577,741.4090894
945,Manicured,NE,707D,89.68767666,ISEA4H,19,558.7091047,469.021428,522.949691
1074,Roads/Raillines,NE,707H,90.22009647,ISEA4H,19,744.9449128,654.7248163,725.6973135
601,Manicured,NW,801E,90.60328379,ISEA4H,19,931.1812219,840.5779381,927.7565922
795,Manicured,NE,707D,90.82576806,ISEA4H,19,372.4727507,281.6469827,310.0958998
679,Stream/Rivers,NW,801E,90.83246327,ISEA4H,19,2421.071662,2330.239199,2565.425526
947,Manicured,NE,707D,91.13071606,ISEA4H,19,1117.41823,1026.287514,1126.1708
834,Manicured,NE,707I,91.58006573,ISEA4H,19,744.944635,653.3645693,713.4353575
110,Building/Paved,NE,801G,91.60459232,ISEA4H,19,558.7089676,467.1043753,509.9137101
242,Manicured,NE,707C,91.99243567,ISEA4H,19,931.1810354,839.1885997,912.2365264
554,Manicured,NW,801J,92.18371801,ISEA4H,19,1117.417099,1025.233381,1112.163192
830,Manicured,NE,707F,92.80370916,ISEA4H,19,1489.88919,1397.085481,1505.419873
105,Building/Paved,NE,707C,92.86824076,ISEA4H,19,558.70901,465.8407692,501.6147236
586,Manicured,NW,801J,93.99223983,ISEA4H,19,1117.417343,1023.425103,1088.839999
500,Building/Paved,NW,801E,94.07773935,ISEA4H,19,372.4726036,278.3948642,295.920019
748,Building/Paved,NE,707D,94.32648385,ISEA4H,19,744.9453512,650.6188673,689.7520619
10,Building/Paved,NE,707C,94.33531305,ISEA4H,19,372.4722948,278.1369818,294.8386694
868,Manicured,NE,707H,94.69786089,ISEA4H,19,1676.126084,1581.428223,1669.972487
506,Building/Paved,NW,801E,94.73297664,ISEA4H,19,744.9452979,650.2123212,686.363233
865,Manicured,NE,707G,95.13209652,ISEA4H,19,744.9449159,649.8128193,683.063701
678,Stream/Rivers,NW,801E,95.50505861,ISEA4H,19,931.1813596,835.676301,875.0073694
869,Manicured,NE,707H,95.52894852,ISEA4H,19,931.1811428,835.6521943,874.7633123
959,Manicured,NE,707D,95.93638929,ISEA4H,19,744.945643,649.0092537,676.4995624
123,Building/Paved,NE,707C,96.05382668,ISEA4H,19,744.9454291,648.8916025,675.5499754
360,Manicured,NE,707A,96.69454946,ISEA4H,19,558.7094492,462.0148997,477.8086276
701,Building/Paved,NE,707I,97.76273488,ISEA4H,19,931.1808765,833.4181417,852.4906169
113,Building/Paved,NE,707C,97.8723558,ISEA4H,19,558.7089713,460.8366155,470.8547288
450,Building/Paved,NW,801J,98.03085568,ISEA4H,19,1676.125459,1578.094603,1609.793765
356,Manicured,NE,707A,98.40981426,ISEA4H,19,744.9459612,646.5361469,656.9834033
251,Manicured,NE,707C,98.56111696,ISEA4H,19,744.9449021,646.3837851,655.8202718
304,Manicured,NE,801G,98.58296123,ISEA4H,19,558.708759,460.1257978,466.73968
305,Manicured,NE,801F,98.60726746,ISEA4H,19,744.9450871,646.3378197,655.466718
622,Manicured,NW,801A,98.95372406,ISEA4H,19,558.7088677,459.7551437,464.6163124
687,Building/Paved,NE,707I,100.1870659,ISEA4H,19,744.9444806,644.7574147,643.5535455
845,Manicured,NE,707I,100.7268828,ISEA4H,19,1117.417119,1016.690236,1009.35342
319,Manicured,NE,707A,101.1221847,ISEA4H,19,744.9459755,643.8237908,636.6790756
148,Building/Paved,NE,801H,101.973168,ISEA4H,19,1303.654692,1201.681524,1178.429137
96,Building/Paved,NE,707C,102.8526275,ISEA4H,19,744.9452674,642.0926399,624.2841389
295,Manicured,NE,801G,102.9836321,ISEA4H,19,558.7089665,455.7253344,442.5221029
99,Building/Paved,NE,707C,103.0638547,ISEA4H,19,558.7089489,455.6450943,442.0997988
866,Manicured,NE,707G,103.1703877,ISEA4H,19,744.9449403,641.7745526,622.0530589
937,Manicured,NE,707D,103.6241091,ISEA4H,19,744.9453982,641.3212891,618.8919689
406,Manicured,NE,707A,103.8791826,ISEA4H,19,558.7096417,454.8304591,437.8456277
434,Roads/Raillines,NE,707A,105.9724621,ISEA4H,19,1117.418858,1011.446396,954.4426693
651,Manicured,NW,801B,106.0572264,ISEA4H,19,931.1820224,825.1247961,777.999599
275,Manicured,NE,801F,106.6749033,ISEA4H,19,1117.417019,1010.742116,947.4975695
578,Manicured,NW,801E,107.3389063,ISEA4H,19,931.1810689,823.8421626,767.5149589
556,Manicured,NW,801J,107.6882059,ISEA4H,19,1303.653345,1195.965139,1110.581358
106,Building/Paved,NE,707C,108.236097,ISEA4H,19,744.9453753,636.7092783,588.2596435
218,Forest,NE,707A,108.5941728,ISEA4H,19,744.9461187,636.3519459,585.9908773
1044,PavedTrails,NE,707H,108.7463914,ISEA4H,19,1303.65285,1194.906458,1098.80102
536,Manicured,NW,801B,109.0570064,ISEA4H,19,744.9454286,635.8884222,583.0789265
282,Manicured,NE,801J,109.5446058,ISEA4H,19,1303.653431,1194.108826,1090.066295
993,Manicured,NE,707H,109.743838,ISEA4H,19,744.9451172,635.2012792,578.8035946
847,Manicured,NE,707I,109.9246682,ISEA4H,19,558.7085981,448.7839299,408.2649848
883,Manicured,NE,707H,110.1283122,ISEA4H,19,931.1813741,821.053062,745.5422185
534,Manicured,NW,801E,110.1832116,ISEA4H,19,1862.362804,1752.179592,1590.241895
593,Manicured,NW,801E,110.4912093,ISEA4H,19,744.9449293,634.45372,574.2119432
654,PavedTrails,NW,801B,110.5017522,ISEA4H,19,931.1819351,820.6801829,742.6852213
801,Manicured,NE,707I,112.2101865,ISEA4H,19,744.9446479,632.7344614,563.8832633
743,Building/Paved,NE,707D,112.37101,ISEA4H,19,2421.072012,2308.701002,2054.534352
1108,Roads/Raillines,NW,707A,112.455586,ISEA4H,19,558.7091919,446.2536059,396.8265355
797,Manicured,NE,707H,112.4590863,ISEA4H,19,1676.126249,1563.667163,1390.432036
523,Manicured,NW,801E,112.5627324,ISEA4H,19,1489.889545,1377.326813,1223.60819
700,Building/Paved,NE,707I,112.897614,ISEA4H,19,744.9446787,632.0470647,559.8409411
1004,Manicured,NE,707H,113.0220145,ISEA4H,19,744.9446029,631.9225884,559.1146036
600,Manicured,NW,801E,113.0242325,ISEA4H,19,744.94496,631.9207275,559.1019851
323,Manicured,NE,707A,113.1390916,ISEA4H,19,744.9461336,631.8070421,558.4339004
922,Manicured,NE,707D,113.5388137,ISEA4H,19,744.945238,631.4064242,556.1150444
828,Manicured,NE,707F,115.7174504,ISEA4H,19,2048.597607,1932.880156,1670.344576
874,Manicured,NE,707H,116.1155196,ISEA4H,19,1117.417502,1001.301982,862.3326024
806,Manicured,NE,707I,116.4874636,ISEA4H,19,744.9445913,628.4571277,539.5062338
458,Building/Paved,NW,801E,116.4893243,ISEA4H,19,1676.125672,1559.636348,1338.866336
1060,Roads/Raillines,NE,707H,116.7932904,ISEA4H,19,1117.417539,1000.624248,856.7480585
1000,Manicured,NE,707H,117.21389,ISEA4H,19,558.7084065,441.4945165,376.6571662
699,Building/Paved,NE,707I,117.5750741,ISEA4H,19,1117.417032,999.8419575,850.3859897
786,Forest,NE,707H,119.1295902,ISEA4H,19,931.1804779,812.0508877,681.653388
592,Manicured,NW,801E,119.5258315,ISEA4H,19,931.1811466,811.6553152,679.0626804
965,Manicured,NE,707D,119.5268674,ISEA4H,19,1303.655147,1184.12828,990.6795901
289,Manicured,NE,801F,119.8889065,ISEA4H,19,931.1811275,811.292221,676.7033287
490,Building/Paved,NW,801E,119.9655982,ISEA4H,19,744.9452805,624.9796823,520.9657532
261,Manicured,NE,801F,120.2919633,ISEA4H,19,744.9451189,624.6531556,519.2808717
584,Manicured,NW,801E,121.1910503,ISEA4H,19,744.9448931,623.7538428,514.6863908
633,Manicured,NW,801B,121.6520262,ISEA4H,19,744.9452921,623.293266,512.3574884
569,Manicured,NW,801E,121.9940388,ISEA4H,19,744.9448186,622.9507798,510.6403443
596,Manicured,NW,801E,122.0465346,ISEA4H,19,1117.417436,995.3709017,815.5667057
787,Forest,NE,707H,122.1521488,ISEA4H,19,744.9444088,622.79226,509.8496147
1003,Manicured,NE,707H,122.4974819,ISEA4H,19,558.7084342,436.2109523,356.0978932
906,Manicured,NE,707G,122.6402691,ISEA4H,19,931.1814888,808.5412198,659.2787391
876,Manicured,NE,707H,123.0407535,ISEA4H,19,1676.126281,1553.085527,1262.252939
553,Manicured,NW,801E,123.1336503,ISEA4H,19,558.7085636,435.5749134,353.7415746
158,Building/Paved,NE,707C,123.4797337,ISEA4H,19,931.18202,807.7022864,654.1172889
978,Manicured,NE,707D,123.7380377,ISEA4H,19,1117.418409,993.6803715,803.0516646
604,Manicured,NW,801J,123.9202019,ISEA4H,19,1303.653693,1179.733491,952.0106269
524,Manicured,NW,801E,123.9746218,ISEA4H,19,1117.41716,993.4425385,801.3273395
875,Manicured,NE,707H,124.2805345,ISEA4H,19,1676.126264,1551.84573,1248.663547
826,Manicured,NE,707F,124.7173446,ISEA4H,19,558.7084612,433.9911165,347.9797601
420,Roads/Raillines,NE,707A,124.7572526,ISEA4H,19,931.1822354,806.4249827,646.3952723
750,Building/Paved,NE,707D,125.4227266,ISEA4H,19,1489.890765,1364.468038,1087.895372
153,Building/Paved,NE,801H,125.9236755,ISEA4H,19,931.1820153,805.2583398,639.4812863
855,Manicured,NE,707G,126.1943225,ISEA4H,19,744.9448561,618.7505336,490.3156666
566,Manicured,NW,801E,126.7047016,ISEA4H,19,558.7086052,432.0039036,340.9533333
283,Manicured,NE,801G,126.8412374,ISEA4H,19,744.9448399,618.1036024,487.3049294
489,Building/Paved,NW,801E,126.8693094,ISEA4H,19,744.9452663,618.0759569,487.1753144
1032,Manicured,NE,707D,127.0887435,ISEA4H,19,1117.418044,990.3293006,779.2423415
297,Manicured,NE,707E,128.3399202,ISEA4H,19,744.9458221,616.6059019,480.4474718
544,Manicured,NW,801J,130.4442512,ISEA4H,19,1303.653239,1173.208988,899.3949348
114,Building/Paved,NE,707C,131.9100257,ISEA4H,19,744.9452968,613.0352711,464.7374359
789,Forest,NE,707H,132.3585656,ISEA4H,19,1489.889222,1357.530656,1025.646243
772,Building/Paved,NE,707H,132.4100579,ISEA4H,19,744.9447366,612.5346787,462.6043432
942,Manicured,NE,707D,132.6445144,ISEA4H,19,744.945418,612.3009036,461.6104227
775,Building/Paved,NE,707H,132.8092384,ISEA4H,19,744.944887,612.1356486,460.9134545
615,Manicured,NW,801J,133.0420315,ISEA4H,19,1117.417572,984.3755402,739.8981578
1079,Roads/Raillines,NE,707H,133.0743909,ISEA4H,19,931.180748,798.1063571,599.7445126
824,Manicured,NE,707F,133.7435946,ISEA4H,19,931.1807435,797.4371489,596.2432454
740,Building/Paved,NE,707H,134.0422018,ISEA4H,19,931.1815605,797.1393586,594.6928265
31,Building/Paved,NE,801F,134.221817,ISEA4H,19,744.9449873,610.7231703,455.0103582
996,Manicured,NE,707H,134.8465225,ISEA4H,19,744.9445278,610.0980053,452.4388127
808,Manicured,NE,707I,134.8552044,ISEA4H,19,558.7083776,423.8531732,314.3024217
771,Building/Paved,NE,707H,134.9952998,ISEA4H,19,558.7085416,423.7132418,313.8725885
955,Manicured,NE,707D,137.0334779,ISEA4H,19,931.1819724,794.1484945,579.5288178
825,Manicured,NE,707I,137.7949109,ISEA4H,19,744.9446157,607.1497048,440.6183805
466,Building/Paved,NW,801E,138.3570417,ISEA4H,19,744.9448163,606.5877746,438.4220472
69,Building/Paved,NE,801F,138.3758686,ISEA4H,19,744.9450796,606.569211,438.3489818
511,Building/Paved,NW,801B,138.5091303,ISEA4H,19,744.9453743,606.436244,437.8312409
900,Manicured,NE,707H,140.5029123,ISEA4H,19,931.1814741,790.6785617,562.7488774
981,Manicured,NE,707D,142.2483941,ISEA4H,19,1117.418471,975.1700772,685.5403067
161,Building/Paved,NE,707C,142.253703,ISEA4H,19,744.9456592,602.6919562,423.6740018
263,Manicured,NE,801F,142.6980592,ISEA4H,19,1117.41771,974.7196509,683.0644063
226,Forest,NE,707A,142.891298,ISEA4H,19,931.1826926,788.2913946,551.6720791
575,Manicured,NW,801E,144.6720063,ISEA4H,19,744.9448462,600.2728399,414.9198281
351,Manicured,NE,801B,145.256842,ISEA4H,19,1303.654702,1158.39786,797.4824759
619,Manicured,NW,801B,145.5475788,ISEA4H,19,1862.363209,1716.815631,1179.556297
452,Building/Paved,NW,801E,145.7953788,ISEA4H,19,931.1808892,785.3855103,538.6902635
549,Manicured,NW,801J,147.4968023,ISEA4H,19,1117.417101,969.920299,657.5873401
185,Building/Paved,NE,707A,147.5333203,ISEA4H,19,372.4730154,224.939695,152.4670458
235,Manicured,NE,707C,147.6713275,ISEA4H,19,1303.653496,1155.982168,782.80746
661,Roads/Raillines,NW,801E,148.7340937,ISEA4H,19,744.9450717,596.210978,400.8569677
926,Manicured,NE,707D,149.7592132,ISEA4H,19,744.9452696,595.1860564,397.4286748
551,Manicured,NW,801E,150.7927533,ISEA4H,19,1117.417204,966.6244505,641.0284509
816,Manicured,NE,707I,150.9949264,ISEA4H,19,931.1807047,780.1857783,516.6966844
391,Manicured,NE,707A,152.2843327,ISEA4H,19,931.1827509,778.8984182,511.4763971
324,Manicured,NE,707A,152.8600265,ISEA4H,19,744.946131,592.0861045,387.3387425
989,Manicured,NE,707D,153.3998951,ISEA4H,19,931.1822609,777.7823658,507.0292684
240,Manicured,NE,707C,153.5425313,ISEA4H,19,931.181025,777.6384938,506.4645523
34,Building/Paved,NE,801G,154.2617268,ISEA4H,19,744.9449452,590.6832184,382.9097668
142,Building/Paved,NE,707C,154.5353378,ISEA4H,19,1862.363882,1707.828544,1105.137872
254,Manicured,NE,707C,156.2693564,ISEA4H,19,1117.417363,961.1480063,615.05853
980,Manicured,NE,707D,156.7460386,ISEA4H,19,558.7092196,401.9631811,256.442322
573,Manicured,NW,801E,156.7773861,ISEA4H,19,744.9448365,588.1674504,375.1608985
1031,Manicured,NE,707H,160.2700396,ISEA4H,19,931.1816812,770.9116415,481.007956
583,Manicured,NW,801D,162.6149587,ISEA4H,19,1117.417307,954.8023483,587.1552998
1022,Manicured,NE,707H,162.8692466,ISEA4H,19,931.1813766,768.3121299,471.7355461
599,Manicured,NW,801E,163.5685265,ISEA4H,19,1117.417453,953.8489266,583.149428
459,Building/Paved,NW,801J,164.860609,ISEA4H,19,931.1809387,766.3203297,464.8292484
908,Manicured,NE,707D,165.1024406,ISEA4H,19,1676.126722,1511.024281,915.2040851
652,Manicured,NW,801B,165.6240234,ISEA4H,19,744.9456508,579.3216274,349.7811583
570,Manicured,NW,801E,165.6920603,ISEA4H,19,744.9448365,579.2527762,349.5959765
102,Building/Paved,NE,707C,165.923416,ISEA4H,19,931.1815896,765.2581736,461.2116795
366,Manicured,NE,707A,167.1925233,ISEA4H,19,1676.128851,1508.936328,902.5142382
273,Manicured,NE,801F,167.5392404,ISEA4H,19,1676.125429,1508.586188,900.437524
1002,Manicured,NE,707H,169.5866695,ISEA4H,19,744.9445861,575.3579167,339.2707212
104,Building/Paved,NE,707C,171.0257112,ISEA4H,19,931.1815915,760.1558803,444.4687731
917,Manicured,NE,707G,171.0849328,ISEA4H,19,1303.654147,1132.569214,661.9923774
68,Building/Paved,NE,801F,171.5595952,ISEA4H,19,1117.417615,945.8580202,551.329128
286,Manicured,NE,801G,171.8083767,ISEA4H,19,931.181072,759.3726953,441.9881672
614,Manicured,NW,801J,172.9690883,ISEA4H,19,744.9450685,571.9759802,330.6810401
359,Manicured,NE,707A,173.9657645,ISEA4H,19,1303.655337,1129.689572,649.3746487
521,Manicured,NW,801E,174.1590755,ISEA4H,19,1489.889675,1315.7306,755.4763346
928,Manicured,NE,707D,174.9569186,ISEA4H,19,1303.654298,1128.69738,645.1287489
1094,Stream/Rivers,NE,707H,174.9829047,ISEA4H,19,931.1807112,756.1978065,432.1552484
850,Manicured,NE,707I,175.6856411,ISEA4H,19,1117.417171,941.7315304,536.0321564
690,Building/Paved,NE,707I,176.7483074,ISEA4H,19,1489.889039,1313.140732,742.9438795
985,Manicured,NE,707D,177.4027879,ISEA4H,19,1117.418589,940.0158011,529.8765663
82,Building/Paved,NE,707C,177.8203367,ISEA4H,19,558.7088498,380.8885131,214.1985108
1034,Manicured,NE,707D,180.3261984,ISEA4H,19,931.1817481,750.8555497,416.3873893
50,Building/Paved,NE,801F,182.3848251,ISEA4H,19,558.7087365,376.3239114,206.3351001
767,Building/Paved,NE,707H,183.4846336,ISEA4H,19,1862.361568,1678.876934,914.9959324
1,Building/Paved,NE,801F,183.5668941,ISEA4H,19,931.1812292,747.6143351,407.2707875
361,Manicured,NE,707A,183.6866395,ISEA4H,19,1117.418901,933.7322615,508.3288932
841,Manicured,NE,707I,184.0282502,ISEA4H,19,2421.070248,2237.041997,1215.597059
792,Manicured,NE,707I,184.4130874,ISEA4H,19,744.9446145,560.5315271,303.9543099
936,Manicured,NE,707G,185.8249501,ISEA4H,19,1676.127034,1490.302084,801.9924575
326,Manicured,NE,707A,186.0510642,ISEA4H,19,744.9461466,558.8950824,300.398756
624,Manicured,NW,801A,187.3391634,ISEA4H,19,1862.362859,1675.023696,894.112937
827,Manicured,NE,707I,188.3421254,ISEA4H,19,1117.41691,929.0747847,493.2910164
270,Manicured,NE,801F,188.7277468,ISEA4H,19,1862.361489,1673.633742,886.7979247
829,Manicured,NE,707H,190.3103273,ISEA4H,19,1489.889162,1299.578834,682.8735216
0,Building/Paved,NE,801F,190.5087182,ISEA4H,19,931.1813579,740.6726397,388.7867425
560,Manicured,NW,801E,191.0962689,ISEA4H,19,1676.125731,1485.029462,777.1106524
