FID,JOIN_FID,FREQUENCY,SUM_resist,FIRST_shape_area
-1,605,109,316.0332266,315.9469903
-1,606,7,20.2957118,32.28687517
-1,607,129,374.0209746,371.9563749
-1,608,138,400.1154612,403.3271228
-1,609,22,63.7865228,60.33140843
-1,610,846,2452.88174,2464.600933
-1,611,15,43.490811,45.60985813
-1,612,164,475.4995336,471.7869534
-1,613,14,40.5914236,47.06195832
-1,614,60,173.963244,172.9690883
-1,615,45,130.472433,133.0420315
-1,616,673,1951.28772,1976.521907
-1,617,136,394.3166864,388.659063
-1,618,830,2406.491542,2388.66487
-1,619,39,113.0761086,145.5475788
-1,620,173,501.5940202,518.4214457
-1,621,183,530.5878942,536.2299214
-1,622,33,95.6797842,98.95372406
-1,623,26,75.3840724,72.06905655
-1,624,65,188.460181,187.3391634
-1,625,364,1055.377014,1038.128946
-1,626,27,78.2834598,83.45921966
-1,627,153,443.6062722,444.2811584
-1,628,419,1214.843321,1269.528454
-1,629,1479,4288.193965,4329.961017
-1,630,175,507.392795,516.9364438
-1,631,75,217.454055,216.297339
-1,632,247,716.1486878,712.0677599
-1,633,38,110.1767212,121.6520262
-1,634,15,43.490811,55.97697685
-1,635,2750,7973.31535,7986.188839
-1,636,13,37.6920362,47.00077608
-1,637,514,1490.285124,1485.373905
-1,638,998,2893.588625,2900.969441
-1,639,805,2334.006857,2322.210221
-1,640,18,52.1889732,52.45241813
-1,642,305,884.313157,872.3445416
-1,643,152,440.7068848,446.7811609
-1,644,87,252.2467038,245.6434958
-1,645,21,60.8871354,65.86409407
-1,646,2139,6201.789649,6185.348466
-1,647,164,475.4995336,470.5899405
-1,648,158,458.1032092,458.1988294
-1,649,191,553.7829934,548.8240139
-1,650,325,942.300905,948.0774614
-1,651,41,118.8748834,106.0572264
-1,652,57,165.2650818,165.6240234
-1,653,24,69.5852976,62.34658913
-1,654,48,139.1705952,110.5017522
-1,655,282,817.6272468,824.3997419
-1,656,900,2609.44866,2603.718792
-1,657,122,353.7252628,360.4343103
-1,658,105,304.435677,293.6858234
-1,659,8,23.1950992,27.51589789
-1,661,63,182.6614062,148.7340937
-1,662,1,2.8993874,0.856387007
-1,663,2,5.7987748,4.099394157
-1,664,11,31.8932614,32.70149127
-1,665,12,34.7926488,33.65079271
-1,666,1288,3734.410971,3740.939999
-1,667,113,327.6307762,325.9765099
-1,668,18,52.1889732,59.17080565
-1,669,21,60.8871354,274.1152754
-1,670,196,568.2799304,580.1859321
-1,671,76,220.3534424,198.7677797
-1,672,175,507.392795,502.061268
-1,673,312,904.6088688,903.725608
-1,674,152,440.7068848,425.5152678
-1,675,3662,10617.55666,10078.63336
-1,676,391,1133.660473,1039.372272
-1,678,51,147.8687574,95.50505861
-1,679,66,191.3595684,90.83246327
-1,680,7,20.2957118,11.02931107
-1,681,197,571.1793178,504.6372116
-1,682,137,397.2160738,361.9211915
-1,683,2464,7144.090554,7160.467237
-1,684,2544,7376.041546,7392.951728
-1,685,2358,6836.755489,6842.597546
-1,686,7,20.2957118,27.83090619
-1,687,35,101.478559,100.1870659
-1,688,6,17.3963244,29.69618585
-1,689,5996,17384.72685,17427.40373
-1,690,60,173.963244,176.7483074
-1,691,2427,7036.81322,7020.155553
-1,692,728,2110.754027,2100.874346
-1,693,495,1435.196763,1452.775782
-1,694,28,81.1828472,87.28307681
-1,695,134,388.5179116,402.4772252
-1,696,2078,6024.927017,6050.74355
-1,697,1451,4207.011117,4221.333897
-1,698,3345,9698.450853,9737.455101
-1,699,39,113.0761086,117.5750741
-1,700,38,110.1767212,112.897614
-1,701,33,95.6797842,97.76273488
-1,702,15,43.490811,50.9538226
-1,703,4029,11681.63183,11734.45843
-1,704,102,295.7375148,297.3388208
-1,705,540,1565.669196,1583.218964
-1,706,733,2125.250964,2152.945254
-1,707,454,1316.32188,1333.459487
-1,708,5,14.496937,31.20544536
-1,709,628,1820.815287,1819.470489
-1,710,239,692.9535886,683.6694411
-1,711,628,1820.815287,1820.152718
-1,712,3407,9878.212872,9934.585043
-1,713,485,1406.202889,1412.818971
-1,714,3110,9017.094814,9063.630412
-1,715,24,69.5852976,70.25710568
-1,716,7354,21322.09494,21389.61046
-1,717,2144,6216.286586,6249.233954
-1,718,26,75.3840724,79.40421336
-1,719,161,466.8013714,465.4392023
-1,720,938,2719.625381,2717.319579
-1,721,3889,11275.7176,11312.45004
-1,722,1137,3296.603474,3312.370422
-1,723,264,765.4382736,762.0778584
-1,724,21,60.8871354,62.30374013
-1,725,1031,2989.268409,2971.719932
-1,726,4044,11725.12265,11779.71107
-1,727,4804,13928.65707,13937.65509
-1,728,1,2.8993874,32.79605741
-1,729,3887,11269.91882,11296.24501
-1,730,408,1182.950059,1172.444993
-1,731,10,28.993874,27.54864562
-1,732,15,43.490811,43.63348878
-1,733,3619,10492.883,10471.67805
-1,734,25,72.484685,72.05104017
-1,735,2941,8527.098343,8565.324973
-1,736,1817,5268.186906,5247.801393
-1,737,415,1203.245771,1198.305884
-1,738,1997,5790.076638,5795.843996
-1,739,4591,13311.08755,13315.21219
-1,740,53,153.6675322,134.0422018
-1,742,17,49.2895858,53.93932223
-1,743,16,46.3901984,112.37101
-1,744,2796,8106.68717,8121.427654
-1,745,2511,7280.361761,7298.363209
-1,746,1228,3560.447727,3586.444844
-1,747,1695,4914.461643,4923.738932
-1,748,31,89.8810094,94.32648385
-1,749,33,95.6797842,87.45485669
-1,750,39,113.0761086,125.4227266
-1,751,1708,4952.153679,4978.79533
-1,752,1598,4633.221065,4649.067694
-1,753,1431,4149.023369,4166.676985
-1,754,624,1809.217738,1828.811839
-1,755,154,446.5056596,456.9708289
-1,756,1337,3876.480954,3876.078225
-1,757,5010,14525.93087,14555.24617
-1,758,20,57.987748,64.60299757
-1,759,88,255.1460912,274.9099245
-1,760,95,275.441803,301.0573266
-1,761,105,304.435677,307.3468811
-1,762,21,60.8871354,54.49190667
-1,763,25,72.484685,70.85349409
-1,764,136,394.3166864,403.6027051
-1,765,244,707.4505256,700.9160546
-1,766,1907,5529.131772,5563.683749
-1,767,62,179.7620188,183.4846336
-1,768,85,246.447929,230.204015
-1,769,1275,3696.718935,3695.616068
-1,770,28,81.1828472,75.07513359
-1,771,47,136.2712078,134.9952998
-1,772,46,133.3718204,132.4100579
-1,773,21,60.8871354,61.37181993
-1,774,498,1443.894925,1388.325217
-1,775,45,130.472433,132.8092384
-1,776,62,179.7620188,195.8532404
-1,777,1905,5523.332997,5569.775168
-1,778,140,405.914236,398.8136126
-1,779,67,194.2589558,206.3089914
-1,780,764,2215.131974,2220.363804
-1,781,754,2186.1381,2214.98278
-1,782,624,1809.217738,1811.382457
-1,783,8,23.1950992,31.80424865
-1,784,124,359.5240376,361.7823509
-1,785,189,547.9842186,556.2223214
-1,786,42,121.7742708,119.1295902
-1,787,42,121.7742708,122.1521488
-1,789,65,188.460181,132.3585656
-1,790,21,60.8871354,60.77368876
-1,791,16,46.3901984,54.8888368
-1,792,64,185.5607936,184.4130874
-1,793,24,69.5852976,66.69846873
-1,794,9,26.0944866,24.09390602
-1,795,24,69.5852976,90.82576806
-1,796,31,89.8810094,88.53542087
