Orig_FID,Class,Quadrant,District,Orig_area,Gridtype,Resolution,Area,DiffArea,Percent
673,Roads/Raillines,NW,801B,903.725608,ISEA3H,26,1658.667971,754.9423629,83.5366793
953,Manicured,NE,707D,907.3418032,ISEA3H,26,1321.114382,413.7725785,45.60272403
318,Manicured,NE,707E,929.5918953,ISEA3H,26,1396.773513,467.1816175,50.25663626
46,Building/Paved,NE,801F,945.8579101,ISEA3H,26,1454.970625,509.1127146,53.82549632
650,Manicured,NW,801B,948.0774614,ISEA3H,26,1146.517825,198.4403639,20.93081757
932,Manicured,NE,707D,960.1377096,ISEA3H,26,1449.151375,489.0136655,50.93161748
183,Building/Paved,NE,707A,986.6628023,ISEA3H,26,1705.227777,718.5649744,72.82781643
473,Building/Paved,NW,801E,1021.509547,ISEA3H,26,1239.634821,218.1252733,21.35322905
281,Manicured,NE,801F,1024.079776,ISEA3H,26,1693.585342,669.5055654,65.37630965
215,Building/Paved,NE,707C,1028.391114,ISEA3H,26,2031.141658,1002.750544,97.50672972
997,Manicured,NE,707H,1028.396966,ISEA3H,26,1309.472731,281.0757649,27.33144634
1067,Roads/Raillines,NE,707D,1034.078392,ISEA3H,26,1955.481845,921.4034534,89.10383009
322,Manicured,NE,707A,1035.585414,ISEA3H,26,1309.475478,273.8900639,26.44784874
460,Building/Paved,NW,801J,1036.281819,ISEA3H,26,1227.994824,191.7130045,18.50008376
935,Manicured,NE,707D,1037.011142,ISEA3H,26,1839.083745,802.0726022,77.34464652
625,Manicured,NW,801E,1038.128946,ISEA3H,26,1321.113653,282.9847063,27.25910952
1012,Manicured,NE,707H,1039.321644,ISEA3H,26,1414.23115,374.9095065,36.07251987
676,Shrubland,NW,801B,1039.372272,ISEA3H,26,1478.251214,438.8789425,42.22538491
1019,Manicured,NE,707H,1045.567355,ISEA3H,26,1711.045532,665.4781772,63.64756646
78,Building/Paved,NE,801F,1057.127552,ISEA3H,26,1338.573208,281.4456557,26.62362315
202,Building/Paved,NE,707A,1059.582367,ISEA3H,26,1373.494384,313.9120167,29.62601365
1095,Stream/Rivers,NE,707H,1076.161013,ISEA3H,26,1332.752052,256.5910391,23.84318294
1007,Manicured,NE,707H,1083.846651,ISEA3H,26,1396.771166,312.9245147,28.87165951
957,Manicured,NE,707D,1089.444286,ISEA3H,26,1338.574132,249.1298461,22.86760776
463,Building/Paved,NW,801J,1101.083969,ISEA3H,26,1356.032313,254.9483431,23.15430524
943,Manicured,NE,707D,1126.906566,ISEA3H,26,1437.511832,310.6052662,27.56264588
457,Building/Paved,NW,801J,1152.566969,ISEA3H,26,1367.671952,215.1049824,18.66312225
189,Building/Paved,NE,707A,1160.714713,ISEA3H,26,1321.115112,160.4003991,13.81910622
476,Building/Paved,NW,801E,1168.129135,ISEA3H,26,1390.95181,222.8226748,19.07517484
804,Manicured,NE,707H,1168.446151,ISEA3H,26,1495.708696,327.2625452,28.00835494
481,Building/Paved,NW,801D,1168.959447,ISEA3H,26,1484.070005,315.1105575,26.95650036
730,Building/Paved,NE,707H,1172.444993,ISEA3H,26,1437.511137,265.0661446,22.60798129
146,Building/Paved,NE,801H,1174.31112,ISEA3H,26,1443.332013,269.0208927,22.90882613
901,Manicured,NE,707G,1180.416793,ISEA3H,26,1565.54883,385.1320373,32.626784
737,Building/Paved,NE,707G,1198.305884,ISEA3H,26,1454.971027,256.6651426,21.41900044
126,Building/Paved,NE,801H,1220.814678,ISEA3H,26,1484.071072,263.2563933,21.56399313
306,Manicured,NE,801G,1231.936744,ISEA3H,26,2031.139873,799.203129,64.87371473
970,Manicured,NE,707D,1238.562751,ISEA3H,26,1757.605802,519.0430516,41.9068837
519,Forest,NW,801B,1241.701337,ISEA3H,26,1553.910071,312.2087342,25.14362552
342,Manicured,NE,707C,1253.872516,ISEA3H,26,1745.966979,492.0944632,39.24597253
302,Manicured,NE,801G,1267.28539,ISEA3H,26,1769.244101,501.9587108,39.60897165
628,Manicured,NW,801B,1269.528454,ISEA3H,26,2554.929287,1285.400833,101.2502578
205,Building/Paved,NE,707A,1271.359211,ISEA3H,26,1641.209403,369.8501918,29.09092793
873,Manicured,NE,707H,1284.338406,ISEA3H,26,1728.504988,444.1665813,34.58329824
513,Building/Paved,NW,801B,1319.293606,ISEA3H,26,1658.667443,339.373837,25.72390524
707,Building/Paved,NE,707I,1333.459487,ISEA3H,26,1728.504402,395.0449144,29.62556555
1073,Roads/Raillines,NE,707H,1333.552626,ISEA3H,26,2147.535657,813.9830307,61.0386883
1015,Manicured,NE,707H,1336.527742,ISEA3H,26,1705.225368,368.6976263,27.5862307
925,Manicured,NE,707D,1338.995572,ISEA3H,26,1728.505733,389.5101611,29.08972735
598,Manicured,NW,801E,1350.56362,ISEA3H,26,1949.660588,599.0969678,44.35903344
140,Building/Paved,NE,801H,1386.123442,ISEA3H,26,1705.226856,319.1034137,23.02128397
89,Building/Paved,NE,801G,1387.110761,ISEA3H,26,1623.74772,236.6369588,17.05970175
774,Building/Paved,NE,707H,1388.325217,ISEA3H,26,2159.175558,770.8503412,55.52375854
572,Manicured,NW,801E,1390.292157,ISEA3H,26,1652.846288,262.5541313,18.88481712
444,Stream/Rivers,NE,707C,1392.430383,ISEA3H,26,1763.427364,370.9969808,26.64384413
1010,Manicured,NE,707H,1394.045509,ISEA3H,26,1687.7653,293.7197905,21.06959842
125,Building/Paved,NE,801B,1404.184846,ISEA3H,26,1681.947098,277.7622521,19.78103188
713,Building/Paved,NE,707I,1412.818971,ISEA3H,26,1722.684861,309.86589,21.93245535
307,Manicured,NE,707E,1417.545786,ISEA3H,26,1676.126931,258.5811451,18.24146688
844,Manicured,NE,707I,1428.334131,ISEA3H,26,2246.473912,818.1397808,57.27929922
508,Building/Paved,NW,801B,1430.264661,ISEA3H,26,1722.68596,292.4212995,20.44525796
1063,Roads/Raillines,NE,707D,1441.822255,ISEA3H,26,2089.338606,647.5163515,44.90958225
300,Manicured,NE,801G,1452.043287,ISEA3H,26,2205.735411,753.6921235,51.90562363
693,Building/Paved,NE,707I,1452.775782,ISEA3H,26,1763.423484,310.6477021,21.3830452
179,Building/Paved,NE,707D,1453.727364,ISEA3H,26,1769.246208,315.5188436,21.70412771
374,Manicured,NE,707A,1470.045803,ISEA3H,26,1734.327039,264.2812358,17.9777552
229,Forest,NE,707A,1475.821162,ISEA3H,26,1891.464871,415.6437097,28.16355534
478,Building/Paved,NW,801E,1477.449913,ISEA3H,26,1856.542388,379.0924753,25.65856696
637,Manicured,NW,801E,1485.373905,ISEA3H,26,1786.704921,301.3310158,20.28654299
889,Manicured,NE,707G,1508.104855,ISEA3H,26,1856.542908,348.4380527,23.10436516
398,Manicured,NE,707A,1510.386692,ISEA3H,26,1943.843705,433.4570129,28.69841314
1089,Shrubland,NE,707H,1517.234852,ISEA3H,26,2118.43648,601.2016282,39.62482324
396,Manicured,NE,707A,1521.331113,ISEA3H,26,1833.265736,311.9346229,20.5040586
1114,Roads/Raillines,NW,801C,1535.99049,ISEA3H,26,1932.201428,396.2109384,25.79514268
512,Building/Paved,NW,801B,1551.164435,ISEA3H,26,1839.083893,287.9194581,18.56150461
705,Building/Paved,NE,707I,1583.218964,ISEA3H,26,1897.281086,314.0621226,19.83693537
53,Building/Paved,NE,801F,1585.744778,ISEA3H,26,1926.381239,340.6364609,21.48116555
896,Manicured,NE,707H,1597.653073,ISEA3H,26,2927.401551,1329.748478,83.23136609
128,Building/Paved,NE,707D,1607.748918,ISEA3H,26,1972.941576,365.1926579,22.71453296
821,Manicured,NE,707F,1630.998191,ISEA3H,26,2269.752894,638.7547028,39.1634219
428,Roads/Raillines,NE,707D,1686.347462,ISEA3H,26,3864.405855,2178.058393,129.1583403
330,Manicured,NE,707C,1692.625839,ISEA3H,26,2322.136815,629.510976,37.19138403
344,Manicured,NE,707C,1707.167581,ISEA3H,26,2746.988747,1039.821166,60.90914434
931,Manicured,NE,707D,1747.426976,ISEA3H,26,2298.854706,551.4277306,31.55655362
29,Building/Paved,NE,801F,1753.517066,ISEA3H,26,2060.237816,306.7207496,17.49174591
164,Building/Paved,NE,707D,1775.087537,ISEA3H,26,2141.719008,366.6314705,20.65427551
565,Manicured,NW,801E,1778.265422,ISEA3H,26,2176.635585,398.3701637,22.40217679
491,Building/Paved,NW,801J,1782.0726,ISEA3H,26,2130.077268,348.0046678,19.52808588
979,Manicured,NE,707D,1794.356079,ISEA3H,26,2362.874263,568.5181835,31.6836881
475,Building/Paved,NW,801E,1794.421292,ISEA3H,26,2124.256954,329.835662,18.38117188
782,Construction,NE,707H,1811.382457,ISEA3H,26,2275.574223,464.1917657,25.62638077
709,Building/Paved,NE,707I,1819.470489,ISEA3H,26,2141.716249,322.2457593,17.71096378
711,Building/Paved,NE,707I,1820.152718,ISEA3H,26,2211.554766,391.4020482,21.50380264
754,Building/Paved,NE,707D,1828.811839,ISEA3H,26,2240.656354,411.8445147,22.51978612
108,Building/Paved,NE,801G,1840.239553,ISEA3H,26,2205.736379,365.4968264,19.86137217
944,Manicured,NE,707D,1841.5592,ISEA3H,26,2467.631652,626.0724513,33.99686805
1050,PavedTrails,NE,707H,1855.758723,ISEA3H,26,4149.574523,2293.8158,123.6052818
934,Manicured,NE,707G,1856.780495,ISEA3H,26,2956.501615,1099.721119,59.22730888
311,Manicured,NE,801B,1860.866564,ISEA3H,26,2927.402773,1066.536209,57.31395413
842,Manicured,NE,707I,1878.337039,ISEA3H,26,2618.946267,740.609228,39.42898493
136,Building/Paved,NE,801B,1920.431386,ISEA3H,26,2275.575509,355.1441228,18.49293473
479,Building/Paved,NW,801J,1934.415382,ISEA3H,26,2339.593274,405.1778925,20.94575427
516,Building/Paved,NW,801B,1963.776573,ISEA3H,26,2333.774402,369.9978295,18.84113675
369,Manicured,NE,707A,1972.929324,ISEA3H,26,2607.309671,634.3803463,32.15423576
616,Manicured,NW,801E,1976.521907,ISEA3H,26,2799.363985,822.842078,41.63080991
59,Building/Paved,NE,801F,2008.415524,ISEA3H,26,2351.232713,342.8171895,17.06903703
88,Building/Paved,NE,707C,2028.528615,ISEA3H,26,2351.233211,322.7045964,15.90830881
854,Manicured,NE,707G,2032.256657,ISEA3H,26,2653.865865,621.6092078,30.58714093
938,Manicured,NE,707D,2032.446424,ISEA3H,26,2479.271299,446.8248755,21.98458322
230,Forest,NE,707A,2036.145177,ISEA3H,26,2741.169055,705.0238777,34.62542287
971,Manicured,NE,707D,2068.448513,ISEA3H,26,3567.590953,1499.142441,72.47666217
894,Manicured,NE,707H,2095.54219,ISEA3H,26,2973.96058,878.4183902,41.9184302
692,Building/Paved,NE,707I,2100.874346,ISEA3H,26,2438.529493,337.6551464,16.07212478
93,Building/Paved,NE,707C,2110.50013,ISEA3H,26,2525.829748,415.3296183,19.67920364
75,Building/Paved,NE,801F,2110.607132,ISEA3H,26,2485.090219,374.4830865,17.74290823
2,Building/Paved,NE,707C,2112.167036,ISEA3H,26,2473.449073,361.2820363,17.10480422
1113,Roads/Raillines,NW,801G,2124.674152,ISEA3H,26,2869.203144,744.5289927,35.04203183
345,Manicured,NE,707C,2128.298379,ISEA3H,26,3131.101665,1002.803286,47.11760794
162,Building/Paved,NE,707C,2148.535579,ISEA3H,26,2508.371757,359.8361779,16.7479739
706,Building/Paved,NE,707I,2152.945254,ISEA3H,26,2508.368561,355.4233068,16.50870156
379,Manicured,NE,707A,2154.707611,ISEA3H,26,2572.391098,417.6834868,19.38469446
7,Building/Paved,NE,707C,2164.417409,ISEA3H,26,2543.287873,378.8704639,17.50450086
336,Manicured,NE,707D,2181.457803,ISEA3H,26,2799.366585,617.9087827,28.32549783
597,Manicured,NW,801E,2197.436065,ISEA3H,26,2921.580979,724.1449138,32.95408341
781,Construction,NE,707H,2214.98278,ISEA3H,26,2613.127243,398.1444627,17.97505905
780,Construction,NE,707D,2220.363804,ISEA3H,26,2549.109757,328.7459536,14.80594995
1129,Roads/Raillines,NE,801C,2238.026331,ISEA3H,26,3119.45775,881.4314188,39.38431852
347,Manicured,NE,707A,2254.408826,ISEA3H,26,2595.670859,341.2620327,15.13753977
61,Building/Paved,NE,707G,2305.032526,ISEA3H,26,2816.82338,511.7908547,22.20319449
135,Building/Paved,NE,801I,2313.715513,ISEA3H,26,2746.98626,433.2707473,18.72618932
639,Manicured,NW,801B,2322.210221,ISEA3H,26,3119.459034,797.2488122,34.33146599
234,Forest,NE,707A,2373.688302,ISEA3H,26,3253.319707,879.631405,37.05757846
618,Manicured,NW,801E,2388.66487,ISEA3H,26,3026.33936,637.6744905,26.69585418
851,Manicured,NE,707I,2394.568287,ISEA3H,26,3375.531086,980.9627987,40.96616513
446,Stream/Rivers,NE,707A,2436.659522,ISEA3H,26,3072.901499,636.2419772,26.11123842
610,Manicured,NW,801E,2464.600933,ISEA3H,26,3049.618662,585.0177284,23.73681356
1086,Shrubland,NE,707H,2511.169598,ISEA3H,26,3614.147006,1102.977408,43.92285606
504,Building/Paved,NW,801E,2513.822662,ISEA3H,26,3154.377537,640.554875,25.4813072
595,Manicured,NW,801E,2546.249821,ISEA3H,26,2909.941081,363.69126,14.28340837
579,Manicured,NW,801E,2590.979395,ISEA3H,26,2933.220265,342.2408706,13.20893834
167,Building/Paved,NE,707D,2602.791518,ISEA3H,26,3189.298495,586.506977,22.53376703
656,PavedTrails,NW,801E,2603.718792,ISEA3H,26,5115.678454,2511.959662,96.47584331
375,Manicured,NE,707A,2637.27134,ISEA3H,26,3078.720802,441.4494619,16.73887155
276,Manicured,NE,801F,2673.968117,ISEA3H,26,3596.686119,922.7180024,34.5074422
720,Building/Paved,NE,707H,2717.319579,ISEA3H,26,3072.89767,355.5780915,13.08561916
1011,Manicured,NE,707H,2730.420079,ISEA3H,26,3328.971487,598.5514078,21.92158681
1017,Manicured,NE,707H,2770.701014,ISEA3H,26,3503.569137,732.8681236,26.45063902
1030,Manicured,NE,707H,2771.642062,ISEA3H,26,3940.061824,1168.419762,42.15622854
413,PavedTrails,NE,707C,2874.109279,ISEA3H,26,4766.490649,1892.38137,65.84235971
390,Manicured,NE,707A,2893.189712,ISEA3H,26,3363.896944,470.7072326,16.26949075
638,Manicured,NW,801B,2900.969441,ISEA3H,26,3771.285983,870.3165426,30.00088627
488,Building/Paved,NW,801J,2922.237461,ISEA3H,26,3491.929917,569.6924559,19.49507744
923,Manicured,NE,707H,2954.301111,ISEA3H,26,4027.359972,1073.058861,36.32191915
994,Manicured,NE,707H,2970.384533,ISEA3H,26,3637.424257,667.0397248,22.45634252
725,Building/Paved,NE,707H,2971.719932,ISEA3H,26,3410.451577,438.7316449,14.76355965
503,Building/Paved,NW,801B,2999.886189,ISEA3H,26,3526.85003,526.9638418,17.5661278
1006,Manicured,NE,707H,3073.416677,ISEA3H,26,3759.642212,686.2255353,22.32777418
1090,Storm ponds/Modified Wetlands,NE,707H,3097.488477,ISEA3H,26,3585.047376,487.5588993,15.74045886
232,Forest,NE,707A,3127.750549,ISEA3H,26,3812.028357,684.277808,21.87763369
960,Manicured,NE,707D,3145.966188,ISEA3H,26,3759.647444,613.681256,19.50692472
401,Manicured,NE,707A,3205.815205,ISEA3H,26,3730.550446,524.7352413,16.3682311
449,Building/Paved,NW,801J,3212.072409,ISEA3H,26,3637.425463,425.3530546,13.24232459
1092,Stream/Rivers,NE,707H,3218.649882,ISEA3H,26,3736.362245,517.7123628,16.08476789
26,Building/Paved,NE,801J,3230.792374,ISEA3H,26,3666.524789,435.7324147,13.48685908
9,Building/Paved,NE,801F,3284.466606,ISEA3H,26,3782.922571,498.4559649,15.17616175
87,Building/Paved,NE,707G,3297.829464,ISEA3H,26,5389.212376,2091.382912,63.41695151
722,Building/Paved,NE,707H,3312.370422,ISEA3H,26,3777.103732,464.7333097,14.03023365
139,Building/Paved,NE,801H,3316.981271,ISEA3H,26,3852.765074,535.7838031,16.15275334
133,Building/Paved,NE,801I,3338.313332,ISEA3H,26,3742.186757,403.8734247,12.09812814
412,PavedTrails,NE,707D,3357.363441,ISEA3H,26,7158.462509,3801.099067,113.2167885
1109,Roads/Raillines,NW,801A,3420.098391,ISEA3H,26,4265.975015,845.8766241,24.73252309
329,Manicured,NE,707A,3473.272614,ISEA3H,26,4749.03166,1275.759047,36.73074903
837,Manicured,NE,707I,3484.613368,ISEA3H,26,4085.555762,600.9423941,17.24559745
746,Building/Paved,NE,707G,3586.444844,ISEA3H,26,4137.938282,551.4934383,15.37716213
1093,Stream/Rivers,NE,707H,3667.291855,ISEA3H,26,4900.339329,1233.047474,33.62283458
769,Building/Paved,NE,707H,3695.616068,ISEA3H,26,4696.642945,1001.026877,27.08687425
568,Manicured,NW,801E,3709.376422,ISEA3H,26,4714.103567,1004.727144,27.08614683
666,Roads/Raillines,NW,801E,3740.939999,ISEA3H,26,4708.285026,967.3450277,25.85834116
388,Manicured,NE,707A,3748.16012,ISEA3H,26,4463.856022,715.6959014,19.09459251
393,Manicured,NE,707A,3783.962656,ISEA3H,26,4760.6707,976.7080435,25.81177808
188,Building/Paved,NE,707A,3791.477941,ISEA3H,26,4271.798861,480.3209199,12.66843504
84,Building/Paved,NE,707G,3853.716836,ISEA3H,26,4324.173761,470.4569247,12.20787475
43,Building/Paved,NE,801D,3873.115977,ISEA3H,26,4411.470456,538.3544791,13.89977688
756,Building/Paved,NE,707D,3876.078225,ISEA3H,26,5069.1214,1193.043175,30.77964648
317,Manicured,NE,707E,4054.940783,ISEA3H,26,5587.093699,1532.152916,37.78484072
839,Manicured,NE,707F,4071.202459,ISEA3H,26,4941.078065,869.8756059,21.36655238
1051,PavedTrails,NE,707H,4110.737858,ISEA3H,26,8153.653896,4042.916038,98.35013026
144,Building/Paved,NE,707C,4150.774339,ISEA3H,26,4696.648644,545.8743048,13.15114386
753,Building/Paved,NE,707D,4166.676985,ISEA3H,26,4871.244672,704.5676876,16.90958263
1018,Manicured,NE,707H,4203.966699,ISEA3H,26,4946.899769,742.9330701,17.67219208
464,Building/Paved,NW,801J,4215.074069,ISEA3H,26,5051.656901,836.5828327,19.84740527
697,Building/Paved,NE,707I,4221.333897,ISEA3H,26,5191.332733,969.9988363,22.97849116
77,Building/Paved,NE,801F,4259.657406,ISEA3H,26,4859.602717,599.9453112,14.08435595
1115,Roads/Raillines,NW,801D,4269.985506,ISEA3H,26,5517.24869,1247.263184,29.21000978
848,Manicured,NE,707I,4270.008592,ISEA3H,26,5633.643732,1363.635139,31.9351849
948,Manicured,NE,707D,4300.111037,ISEA3H,26,7024.602835,2724.491798,63.35863829
629,Manicured,NW,801E,4329.961017,ISEA3H,26,5342.653748,1012.692732,23.38803347
64,Building/Paved,NE,801D,4356.37698,ISEA3H,26,4976.000084,619.6231035,14.22335823
83,Building/Paved,NE,801B,4429.555163,ISEA3H,26,5040.020992,610.4658292,13.7816509
36,Building/Paved,NE,801J,4466.302934,ISEA3H,26,5028.377303,562.0743687,12.58477934
518,Construction,NW,801E,4477.152615,ISEA3H,26,4923.620339,446.4677242,9.972135475
382,Manicured,NE,707A,4549.388112,ISEA3H,26,5226.259852,676.8717395,14.87830281
47,Building/Paved,NE,801D,4588.174207,ISEA3H,26,5173.875449,585.7012423,12.76545344
510,Building/Paved,NW,801B,4594.775318,ISEA3H,26,5296.09518,701.3198619,15.26342015
752,Building/Paved,NE,707D,4649.067694,ISEA3H,26,5133.139701,484.0720072,10.4122383
346,Manicured,NE,707C,4651.964328,ISEA3H,26,5645.293591,993.3292636,21.35289941
178,Building/Paved,NE,707A,4702.916228,ISEA3H,26,5365.937315,663.0210862,14.09808413
80,Building/Paved,NE,801C,4708.88687,ISEA3H,26,5307.733901,598.8470313,12.71737988
91,Building/Paved,NE,801G,4832.535162,ISEA3H,26,5435.772037,603.2368753,12.48282434
747,Building/Paved,NE,707G,4923.738932,ISEA3H,26,5499.791406,576.0524748,11.69949266
74,Building/Paved,NE,801F,4943.817667,ISEA3H,26,5482.329907,538.5122398,10.89263958
751,Building/Paved,NE,707D,4978.79533,ISEA3H,26,5464.87313,486.0777998,9.762960065
15,Building/Paved,NE,707I,4998.376327,ISEA3H,26,5651.10341,652.7270829,13.0587823
1008,Manicured,NE,707H,5023.920111,ISEA3H,26,6174.891918,1150.971807,22.90983498
312,Manicured,NE,707D,5117.910881,ISEA3H,26,7920.867184,2802.956303,54.76758717
66,Building/Paved,NE,707C,5125.463401,ISEA3H,26,5732.58472,607.1213192,11.8451986
24,Building/Paved,NE,801G,5152.929834,ISEA3H,26,5895.538971,742.6091378,14.41139627
121,Building/Paved,NE,707C,5196.338355,ISEA3H,26,5953.742886,757.404531,14.57573544
736,Building/Paved,NE,707G,5247.801393,ISEA3H,26,6663.766934,1415.965541,26.98207182
437,Shrubland,NE,707D,5269.665317,ISEA3H,26,7763.7307,2494.065383,47.32872456
134,Building/Paved,NE,707D,5296.739693,ISEA3H,26,5895.544676,598.8049826,11.30516161
20,Building/Paved,NE,801F,5388.438275,ISEA3H,26,5994.476753,606.0384779,11.24701531
766,Building/Paved,NE,707H,5563.683749,ISEA3H,26,7181.730796,1618.047046,29.08229725
777,Building/Paved,NE,707H,5569.775168,ISEA3H,26,7158.457603,1588.682434,28.52327762
496,Building/Paved,NW,801A,5587.365864,ISEA3H,26,6413.511976,826.1461122,14.7859677
131,Building/Paved,NE,801H,5600.004498,ISEA3H,26,6314.577131,714.5726329,12.76021534
35,Building/Paved,NE,801G,5627.274644,ISEA3H,26,6233.092602,605.8179578,10.76574356
442,Stream/Rivers,NE,707D,5642.254559,ISEA3H,26,7612.414171,1970.159612,34.91794976
117,Building/Paved,NE,707E,5718.11789,ISEA3H,26,6524.091498,805.9736076,14.09508554
119,Building/Paved,NE,801I,5746.014825,ISEA3H,26,6390.234364,644.219539,11.21158853
738,Building/Paved,NE,707H,5795.843996,ISEA3H,26,6628.847463,833.0034675,14.37242735
150,Building/Paved,NE,801H,5905.131073,ISEA3H,26,6657.951074,752.8200014,12.74857395
154,Building/Paved,NE,801H,5917.669301,ISEA3H,26,6570.652856,652.983555,11.03447188
497,Building/Paved,NW,801E,5945.271192,ISEA3H,26,6762.704461,817.4332691,13.74930163
16,Building/Paved,NE,801J,5951.469953,ISEA3H,26,6570.644327,619.1743738,10.40372175
169,Building/Paved,NE,707B,5985.771325,ISEA3H,26,6733.610422,747.8390974,12.49361288
22,Building/Paved,NE,707I,6026.20345,ISEA3H,26,6710.322171,684.1187216,11.35240002
40,Building/Paved,NE,707G,6036.888442,ISEA3H,26,6785.982094,749.0936521,12.40860518
696,Building/Paved,NE,707F,6050.74355,ISEA3H,26,7309.76872,1259.02517,20.8077761
38,Building/Paved,NE,707G,6054.631662,ISEA3H,26,6785.981449,731.3497872,12.07917885
171,Building/Paved,NE,707A,6174.79432,ISEA3H,26,6948.946376,774.1520561,12.537293
646,Manicured,NW,801E,6185.348466,ISEA3H,26,7722.985766,1537.6373,24.859348
717,Building/Paved,NE,707G,6249.233954,ISEA3H,26,8741.461524,2492.22757,39.88052917
149,Building/Paved,NE,801H,6253.201938,ISEA3H,26,6954.765204,701.563266,11.21926451
145,Building/Paved,NE,801H,6276.152081,ISEA3H,26,7193.380099,917.228018,14.61449637
129,Building/Paved,NE,801H,6281.933115,ISEA3H,26,6978.04409,696.1109758,11.08115867
60,Building/Paved,NE,801F,6300.718037,ISEA3H,26,7379.611534,1078.893498,17.123342
177,Building/Paved,NE,707B,6329.006983,ISEA3H,26,7018.785609,689.7786262,10.89868645
13,Building/Paved,NE,801F,6413.921722,ISEA3H,26,7030.414391,616.4926696,9.611789734
85,Building/Paved,NE,707G,6672.148436,ISEA3H,26,7379.613036,707.4645999,10.60325031
165,Building/Paved,NE,707D,6677.220667,ISEA3H,26,7536.754411,859.5337447,12.87262751
417,Roads/Raillines,NE,707G,6699.425859,ISEA3H,26,8549.409489,1849.98363,27.61406229
1120,Roads/Raillines,NE,801I,6720.413821,ISEA3H,26,9137.220779,2416.806958,35.96217469
685,Bare Ground,NE,707I,6842.597546,ISEA3H,26,7594.941673,752.3441268,10.9950077
691,Building/Paved,NE,707I,7020.155553,ISEA3H,26,8066.352184,1046.196631,14.90275569
484,Building/Paved,NW,801E,7034.130799,ISEA3H,26,7874.301208,840.1704092,11.94419656
683,Bare Ground,NE,707H,7160.467237,ISEA3H,26,8642.519311,1482.052074,20.69770065
32,Building/Paved,NE,801F,7161.947066,ISEA3H,26,7938.317379,776.3703127,10.84021294
48,Building/Paved,NE,801G,7204.132052,ISEA3H,26,9870.520084,2666.388031,37.0119261
745,Building/Paved,NE,707D,7298.363209,ISEA3H,26,8037.261178,738.8979694,10.12416001
684,Bare Ground,NE,707F,7392.951728,ISEA3H,26,8159.469749,766.5180207,10.36822705
1118,Roads/Raillines,NE,801J,7630.385354,ISEA3H,26,10208.07034,2577.684989,33.78184547
118,Building/Paved,NE,707C,7717.047366,ISEA3H,26,8578.511127,861.4637607,11.16312652
1124,Roads/Raillines,NE,801B,7771.011358,ISEA3H,26,10295.37868,2524.367317,32.48441163
320,Manicured,NE,707A,7979.898118,ISEA3H,26,8904.432275,924.5341569,11.58578898
635,Manicured,NW,801E,7986.188839,ISEA3H,26,9952.003155,1965.814316,24.61517447
175,Building/Paved,NE,707B,8068.930295,ISEA3H,26,8782.211124,713.2808292,8.839843735
744,Building/Paved,NE,707D,8121.427654,ISEA3H,26,9067.380869,945.9532148,11.64762225
469,Building/Paved,NW,801E,8373.722647,ISEA3H,26,9340.908975,967.1863285,11.55025512
1132,Roads/Raillines,NE,801D,8471.909435,ISEA3H,26,11063.59658,2591.687145,30.59153506
735,Building/Paved,NE,707H,8565.324973,ISEA3H,26,9707.565921,1142.240947,13.33564051
325,Manicured,NE,707A,8817.18023,ISEA3H,26,11872.57728,3055.397046,34.65276842
182,Building/Paved,NE,707E,8942.741109,ISEA3H,26,12466.20218,3523.461071,39.40023566
107,Building/Paved,NE,801G,8994.513371,ISEA3H,26,10318.65546,1324.142085,14.72166453
714,Building/Paved,NE,707I,9063.630412,ISEA3H,26,9794.859865,731.2294529,8.067732461
186,Building/Paved,NE,707B,9063.632241,ISEA3H,26,9841.432899,777.8006575,8.581555792
1016,Manicured,NE,707H,9268.972133,ISEA3H,26,11372.04643,2103.074299,22.68940147
195,Building/Paved,NE,707C,9415.168505,ISEA3H,26,10114.96972,699.8012187,7.432699886
156,Building/Paved,NE,801B,9462.895562,ISEA3H,26,10702.77244,1239.876883,13.10251048
698,Building/Paved,NE,707I,9737.455101,ISEA3H,26,10790.05714,1052.602038,10.80982687
712,Building/Paved,NE,707I,9934.585043,ISEA3H,26,10696.94126,762.3562164,7.673760032
122,Building/Paved,NE,801F,9963.319309,ISEA3H,26,10702.76959,739.4502767,7.421726171
58,Building/Paved,NE,707G,10054.14298,ISEA3H,26,11133.43537,1079.292394,10.73480252
675,Shrubland,NW,801E,10078.63336,ISEA3H,26,12664.06823,2585.43487,25.65263342
187,Building/Paved,NE,707C,10123.92893,ISEA3H,26,11308.04466,1184.115734,11.69620749
97,Building/Paved,NE,707G,10380.6194,ISEA3H,26,11203.27897,822.6595766,7.924956545
1122,Roads/Raillines,NE,707F,10437.98583,ISEA3H,26,13647.61625,3209.630428,30.74951892
733,Building/Paved,NE,707H,10471.67805,ISEA3H,26,11633.9473,1162.269241,11.09916897
79,Building/Paved,NE,801G,10484.59525,ISEA3H,26,11820.18303,1335.587779,12.73857261
231,Forest,NE,707A,10528.22031,ISEA3H,26,11523.38066,995.1603467,9.452313092
190,Building/Paved,NE,707B,10710.51842,ISEA3H,26,11494.28159,783.7631688,7.317695914
138,Building/Paved,NE,707E,10737.19418,ISEA3H,26,11855.10883,1117.914652,10.41160878
483,Building/Paved,NW,801J,10738.77397,ISEA3H,26,11872.55978,1133.785807,10.55787011
65,Building/Paved,NE,707C,10757.03265,ISEA3H,26,11930.75988,1173.727238,10.91125477
